"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AGMAT",20.5895758982527,-0.721378023479546,0.525598713818207,-1.3724881825511,0.169911515217913,NA
"GPRASP1",15.8008803894944,-0.718817010299854,0.547379508398643,-1.3131967844444,0.189116647245366,NA
"BDNF-AS",9.15008414671501,-0.717745335629238,0.719205855889953,-0.997969259776246,0.31829426509322,NA
"G0S2",7.115258685843,-0.71740586944486,1.02745530458031,-0.698235598421388,0.485029867277279,NA
"OTOGL",13.7014241267971,-0.716518186633725,0.653343142647231,-1.09669504409355,0.272774723612839,NA
"RBP7",27.0941201237464,-0.714947986847159,0.79158874574754,-0.903181090797337,0.366429791898083,NA
"TACSTD2",9.61642586127459,-0.714142857121085,0.743214639619054,-0.960883732708938,0.336610630936569,NA
"HOXD3",14.5821695667569,-0.712620022717738,0.581886431895265,-1.22467200411713,0.220698826382366,NA
"ZNF774",9.39732439152012,-0.710950329482326,0.68919575164813,-1.03156516531359,0.302275866112359,NA
"GPR135",8.56291913767138,-0.710825424856262,0.99151706511401,-0.716906899403216,0.473431544540294,NA
"VEGFA",27.9696600371982,-0.709848523993347,0.5195033368375,-1.36639839180742,0.171813953295099,NA
"AFF3",16.121381739205,-0.70715069272974,0.634613330471122,-1.11430166807994,0.265149791625755,NA
"CAPN11",16.3271295932237,-0.707052958241119,0.591404346170053,-1.19554914132777,0.231872548540605,NA
"SPSB2",16.7909012000419,-0.705469468827877,0.536649732448606,-1.3145808637768,0.188650804910396,NA
"INCA1",7.44238993571041,-0.705249851298104,0.906366185194867,-0.778106975765514,0.436505950647884,NA
"CCDC80",49.8662569326192,-0.704438236091272,0.344827389158987,-2.04287205204132,0.0410651056038591,NA
"GPR157",10.5910491848404,-0.703892659421974,0.668915329831753,-1.05228962176576,0.292666691733804,NA
"ATF3",24.2696649803281,-0.7038478949929,0.661059250508911,-1.06472739690285,0.286999308415648,NA
"LOC100505715",8.62856171363418,-0.703664955818439,0.77485220773196,-0.908127961431651,0.363810618986665,NA
"NAALAD2",9.81885085741087,-0.700770960554533,0.825349184925586,-0.849059977708363,0.395847918996625,NA
"ANKRD33",22.3799974097274,-0.699225361306572,0.733555883695479,-0.953199854091609,0.340488820321487,NA
"SLC1A3",11.7435702818801,-0.697690149443048,0.935774716760919,-0.745574909159788,0.455924244442121,NA
"LOC101928936",18.3304581902958,-0.694237542150745,0.551691149226214,-1.25838078628679,0.208254077176752,NA
"ZNF341",58.7916295916689,-0.692712892108051,0.316427085578055,-2.18917066104689,0.0285844382291542,NA
"HLA-DPB1",11.9855387339133,-0.690643377322136,0.748476425262085,-0.922732305269738,0.356146726203942,NA
"PDE6B",9.32874930611085,-0.687099003627293,0.760634470097055,-0.903323515616669,0.366354219541517,NA
"FBLN5",11.8972977400533,-0.686467328534009,1.09350126520165,-0.627770035919822,0.530154597928081,NA
"RSAD2",10.4894172787395,-0.685887289843256,0.668488544339036,-1.02602699126493,0.304878861590891,NA
"LOC101930071",12.8829570905487,-0.685045815521315,0.616385084251483,-1.11139259048296,0.266399400271396,NA
"LINC00702",14.0131007597057,-0.682198968632202,0.697793235692851,-0.977652023173935,0.328246457986912,NA
"STAG3L3",12.7717993097356,-0.679781931826566,0.608328361820203,-1.11745888321328,0.263798170499189,NA
"UNC13D",11.6592111119524,-0.678061675740171,0.71661626764933,-0.946199111505483,0.344047039256183,NA
"C14orf28",31.1766793093147,-0.67673400581754,0.42205710674684,-1.60341810385262,0.108842376728104,NA
"FRMD5",14.3162197203114,-0.674827806423418,0.707054385839336,-0.954421357025228,0.339870399851378,NA
"LY6K",11.5445557502394,-0.672544462614816,0.935740418243187,-0.718729734767137,0.472307458616539,NA
"GJA4",62.519669699663,-0.668403010787638,0.286553640429942,-2.33255808505791,0.0196713509964259,NA
"SLC19A2",24.8514731417933,-0.668275855469708,0.504341167005711,-1.32504720849437,0.185155493990865,NA
"ZNF154",12.4639218056075,-0.667380571539872,0.660492357162506,-1.01042890852963,0.312289843533297,NA
"LOC653160",23.6220292453664,-0.666904248030401,0.454957749472319,-1.46585973929207,0.142686502173781,NA
"BEND5",8.58357990965897,-0.665300948529949,0.832686851571091,-0.798980970186664,0.424301446445439,NA
"EPHA1-AS1",8.23928888398898,-0.664786388396835,0.997355834250775,-0.66654885404689,0.505060348062494,NA
"LYPD5",7.90916137942002,-0.664674423773589,0.883510834877155,-0.75231043868976,0.45186439177807,NA
"ANKLE1",14.7682819867252,-0.663732441701317,0.641123018597431,-1.03526534291866,0.30054501032276,NA
"IRS2",19.1138414748952,-0.66320149004922,0.546772704198722,-1.21293818245942,0.225153455988689,NA
"RPP21",17.6136085912723,-0.662999049468946,0.541083035783029,-1.2253184920305,0.220455243691019,NA
"B9D1",24.891557517115,-0.661979448346766,0.448286120591021,-1.47668959162512,0.139758863472397,NA
"OAZ3",8.92401034055399,-0.659343840360322,0.81829106625708,-0.805757104713616,0.420382915830723,NA
"HCN3",11.826859514674,-0.657993061183819,0.651217285502515,-1.01040478475026,0.312301396422983,NA
"SLMO1",24.4175120474607,-0.656730196872564,0.450663215965063,-1.45725271912025,0.145046632919024,NA
"P2RX4",84.0611880707136,-0.654294074821113,0.416820886676027,-1.56972478044187,0.116479153580925,NA
"TMEM74B",11.2380694786529,-0.653729088277202,0.663121098081132,-0.9858366596522,0.324213273064758,NA
"LINC01003",25.6890897282014,-0.651336802437071,0.49863990299304,-1.30622679518322,0.191475443183673,NA
"SAXO2",6.38608600560202,-0.651237872434312,1.28337782642388,-0.507440489484675,0.611845782183518,NA
"ZBTB49",39.7847952872213,-0.648497081330156,0.353293810009425,-1.83557442263949,0.0664206228519245,NA
"FAM131C",9.80033611295277,-0.646937070548982,0.676375989142303,-0.956475512043749,0.338832050430888,NA
"JPH3",11.5490172194327,-0.644973246469861,0.813796098159652,-0.792548954127977,0.428040659238766,NA
"IFI30",11.995372257469,-0.64388700135607,0.695387106529496,-0.925940379552836,0.354476965052215,NA
"MURC",23.3547214602455,-0.638072771224148,0.482039842556972,-1.32369301226119,0.185605020120108,NA
"PDZD7",14.6153705174195,-0.636920788919087,0.659719786688601,-0.965441391588463,0.334323777992261,NA
"CDCP1",212.489438860769,-0.636495300040044,0.186337455022938,-3.41582050673437,0.000635901473793075,NA
"ZNF169",18.8225328756626,-0.635771627216884,0.553425502753983,-1.14879351250191,0.250641135108155,NA
"ZNF732",10.1961754134175,-0.633393475375761,0.763138901836736,-0.829984520316418,0.406547535754626,NA
"PIWIL1",13.807997671097,-0.63213610283571,1.05056215961205,-0.601712232876488,0.547365705772989,NA
"TMEM86A",34.3872259211561,-0.630964521827608,0.388212468923536,-1.62530720246362,0.104097117530228,NA
"PPP1R3F",15.8918976844065,-0.62956440119818,0.542638580727781,-1.16019100660667,0.24597104775766,NA
"TRPV1",16.1464555268844,-0.62923664165695,0.534962722136746,-1.17622521274689,0.23950489189254,NA
"TYW1B",10.4030705333212,-0.62715166401943,0.734057700156352,-0.854362898019936,0.392903946643442,NA
"MBL1P",8.52137361731111,-0.626298459311748,0.775725852685221,-0.807370873542217,0.419452842452028,NA
"SHISA9",11.917994230171,-0.618239923847609,0.608785186501959,-1.01553049836836,0.309853016102167,NA
"TTN",24.8580816301032,-0.614078058451884,0.452243849242948,-1.35784723104547,0.174512164433599,NA
"AKR1E2",41.6402935668385,-0.611331148707649,0.33348064410428,-1.83318330318591,0.0667753160660473,NA
"CRELD2",380.971894548302,-0.609615166618959,0.144636683908711,-4.2148032583748,2.49996025198488e-05,NA
"PDK4",197.188796515488,-0.6093963268031,0.215446176905985,-2.82853163400075,0.0046762079330187,NA
"SDK1",8.22306884001036,-0.607249055435973,0.81978460393879,-0.7407422053529,0.458849763721928,NA
"GPR75",13.6705577282407,-0.606600947978671,0.684942147649337,-0.885623625382777,0.375820376300704,NA
"RGS5",29.7324966498271,-0.605381693290957,0.425376870944977,-1.42316551425586,0.154688180073496,NA
"NUCB2",996.779400107417,-0.605264878520323,0.0935541947471496,-6.46967119065246,9.82164023466088e-11,1.63824959114143e-07
"ANP32A-IT1",11.4769838062949,-0.599028953476547,0.664813067557905,-0.901048704829155,0.367562424311979,NA
"CLDN15",25.6466977045166,-0.594893435190551,0.458975061703894,-1.29613455027834,0.194929133494965,NA
"MAB21L3",71.6338859396214,-0.591438742483276,0.266980451485404,-2.21528856960379,0.0267402639091772,NA
"CCDC96",29.2583896922769,-0.590622547827014,0.443403882361113,-1.33201934246035,0.182853832597481,NA
"EXOSC5",49.606700322123,-0.590092511517853,0.385532185412162,-1.53059208503435,0.125870239107404,NA
"MCEE",38.6821792490214,-0.589528526226571,0.406440392905497,-1.45046736622864,0.146928233099249,NA
"RGS11",16.5727390461031,-0.586999740115973,0.594172543692503,-0.987928079725874,0.323187872292865,NA
"NUDT13",14.8193201153837,-0.580613059230984,0.588211494247784,-0.987082137817593,0.323602373616378,NA
"TVP23C",31.4986449336542,-0.578908650011884,0.388940659439951,-1.48842409751008,0.136639085476204,NA
"SEPT5-GP1BB",8.34921912358844,-0.574662548267251,0.902360205875778,-0.636843850743082,0.524226559759307,NA
"APBB3",29.3209031096136,-0.573213179046011,0.416877994867252,-1.37501423942643,0.169127030174388,NA
"WWC1",22.9790395644692,-0.572918626178111,0.54120262277038,-1.05860282650771,0.289780699119352,NA
"ZNF283",39.9918382709349,-0.572020766015442,0.35354798547554,-1.61794378561101,0.105674712914171,NA
"CRIPAK",35.5661814234689,-0.567540241120016,0.379227493493182,-1.4965693438844,0.134505351895141,NA
"TTLL11",27.1099699421099,-0.567239199913293,0.484604107296227,-1.17052082591317,0.241791438244166,NA
"ADAMTS5",145.910196808934,-0.566486602857079,0.292132153209684,-1.93914499528051,0.0524836851057852,NA
"BTBD8",10.0573339657084,-0.566432060116153,0.694035735715566,-0.8161424995388,0.414418639115633,NA
"GHRLOS",17.9300160390354,-0.566422889453878,0.60888218339229,-0.930266814998828,0.352232955204877,NA
"LINC01004",47.8205847021728,-0.566004174750023,0.424804113444968,-1.33238863946017,0.182732513273228,NA
"PCDHGB4",30.5689678464876,-0.565576939533183,0.428702711842922,-1.31927539506774,0.187077060509196,NA
"CLUHP3",13.5963759964028,-0.562423336464807,0.624447520374927,-0.900673504359693,0.367761940175532,NA
"TSIX",17.6262189224087,-0.561825153707375,0.546394737539255,-1.0282404187083,0.303836750002552,NA
"KIAA1324",8.32614163722877,-0.561324894098926,0.838552232336206,-0.66939765044221,0.503241850009327,NA
"LENG9",26.6116868527212,-0.561221806449129,0.475407249342317,-1.18050746433827,0.237798443453693,NA
"KLHDC9",10.0398234127948,-0.561036886681559,0.742399076654523,-0.755707953207273,0.449824314586634,NA
"RAB38",34.8314284988317,-0.560086586400991,0.417718625753478,-1.34082263004363,0.179978046966295,NA
"DNM1P46",35.7578913699297,-0.557647202557951,0.394137407776807,-1.41485479823762,0.157111073413648,NA
"LDLRAD2",25.4423472801042,-0.557437794238533,0.507087511545349,-1.09929308363312,0.271640248191327,NA
"NFKBID",14.0088664167283,-0.556903255563799,0.60389015248953,-0.922192973785005,0.356427927386764,NA
"PALLD",19.7163434312092,-0.556778160437524,0.526065428412566,-1.05838196233049,0.289881339492725,NA
"LOC100507373",25.5139445449756,-0.555574621317933,0.42478189256793,-1.30790561235867,0.19090532569377,NA
"HMGN3-AS1",9.13918304942625,-0.555504077285927,0.788591097614697,-0.704426006033033,0.481167515280576,NA
"RALGAPA1P",28.3904224383434,-0.553907072407122,0.408146053380337,-1.35712955648981,0.174740048608952,NA
"LOC202181",21.6697585344715,-0.553811160360895,0.51453434880362,-1.07633467357155,0.281777606851594,NA
"KLHL26",28.0197771448174,-0.552311149848538,0.471334665119604,-1.17180252317827,0.241276349447886,NA
"TYMSOS",10.0486493313256,-0.551436615374653,0.710206981669684,-0.776444937331136,0.437486320348455,NA
"EIF1B-AS1",7.45093286993699,-0.548478052337028,0.88138664183637,-0.622289953469539,0.533751226087859,NA
"MTL5",22.2011429835948,-0.547828001022268,0.488599733587651,-1.12122042515193,0.262194047596459,NA
"LOC100131257",55.9036603665701,-0.545470866641783,0.347338702692981,-1.57042927382594,0.116315276493088,NA
"EGFR",87.0397977716479,-0.544182687932928,0.371387151448393,-1.46527063688294,0.142847094343149,NA
"LYSMD4",37.9406620757161,-0.540509842095944,0.360842028229232,-1.49791265931078,0.134155944183612,NA
"IKZF2",10.6530135187873,-0.539449661939566,0.734509513355757,-0.734435228040791,0.462683523030702,NA
"MAP6D1",20.2245223796082,-0.538755552355831,0.535425054068645,-1.00622028846405,0.314309614718396,NA
"KIF19",149.999779949254,-0.538691525820932,0.19947477596068,-2.70054959694311,0.00692250147344673,NA
"SMG1P5",10.1112028657432,-0.538120281705817,0.664063434863453,-0.810344695181821,0.417742094052526,NA
"WASH2P",46.6551218646182,-0.537563825568656,0.360867193490186,-1.48964448768401,0.136317737985904,NA
"GALNT12",9.69994891595649,-0.534572679226487,1.00283282145842,-0.533062608031771,0.593990241822197,NA
"LOC642846",16.409432267726,-0.532975945042246,0.567635960945082,-0.938939710857766,0.347761699151559,NA
"OXCT2",36.4364714525557,-0.532423743801366,0.374060963005926,-1.42336088621183,0.154631565027024,NA
"HYOU1",3084.06948864144,-0.530474156456051,0.0832484188974584,-6.37218296133005,1.86356376281188e-10,2.07228290424681e-07
"N4BP2L1",11.5296773914184,-0.530267845357869,0.678542515514365,-0.781480648940476,0.434519853699604,NA
"HSD3B7",26.1926490850235,-0.529835690311283,0.420880708315173,-1.25887378500257,0.208075923968552,NA
"PARS2",39.0647201575247,-0.529799151553257,0.366777005549112,-1.44447210031632,0.148606222206172,NA
"GABBR2",16.3363870585493,-0.52871394220252,0.623565337609102,-0.847888601745786,0.396500012977751,NA
"EME2",12.9978585328151,-0.523411454564949,0.650619007370285,-0.804482267864428,0.421118506094505,NA
"PLAUR",376.851408472915,-0.522959755765265,0.168513145710066,-3.10337661528815,0.0019132599487576,NA
"LINC00999",20.2416134008397,-0.522383146430246,0.485817364133351,-1.07526651988268,0.282255421123974,NA
"TMEM183B",14.8544388532367,-0.52222896668825,0.577785948330044,-0.903845045379922,0.366077572433835,NA
"ZNF767P",64.6046489285406,-0.521574890224551,0.304199152200627,-1.71458364183921,0.0864215899850126,NA
"LOC100126784",27.5162834839885,-0.521405819208477,0.484734264234885,-1.07565290444544,0.282082517387654,NA
"KCNJ3",6.74355866417208,-0.521095947005671,0.946486579107477,-0.550558199670467,0.581936570068077,NA
"RDH14",37.171683209195,-0.520473158861727,0.397793248496628,-1.30840118787521,0.19073726994834,NA
"BMS1P4",25.0066716185261,-0.518573385124299,0.449677070053004,-1.1532128713238,0.248823021725647,NA
"TMEM121",13.2446853075388,-0.517939637643883,0.613754391114193,-0.843887465641801,0.398732293060198,NA
"PRKXP1",15.8192989507117,-0.517714223666145,0.578776909097225,-0.894497025587414,0.371056020496994,NA
"CLMN",38.2758617616439,-0.516772328567465,0.437406239524168,-1.1814470893914,0.237425160801378,NA
"MYOM2",14.8550015256734,-0.515180486046055,0.67120848793936,-0.767541673419063,0.442759525798039,NA
"SLC16A14",14.0448811477724,-0.512175625664777,0.671826316482529,-0.762363148181464,0.445843294337989,NA
"RPS16P5",11.932515609023,-0.511342890909516,0.671820993309182,-0.761129669959851,0.446579620448057,NA
"VIP",12.3490717810691,-0.510624334014369,0.921726301710373,-0.553986940664322,0.579587783249015,NA
"CEP72",30.8358677519726,-0.510528323876693,0.390278249460664,-1.30811369729726,0.190834748265884,NA
"FAM228B",34.4476344974121,-0.510406261050343,0.40557830663988,-1.25846538805031,0.208223497078111,NA
"GLIPR1",10.5717547406481,-0.509924108689007,0.878232577635127,-0.580625362432025,0.561492974956921,NA
"LINC00506",33.2736304896012,-0.509519900052243,0.425039285907738,-1.19875954281281,0.230621458033649,NA
"ANKRD53",8.26858611160891,-0.509157303307397,1.012564709084,-0.50283927411217,0.615077278611137,NA
"TNFRSF19",22.0119132038547,-0.508176663728077,0.456812398875792,-1.11244061014695,0.265948752056782,NA
"ADAMTS18",104.342616096881,-0.508096940752765,0.994574690627306,-0.510868560743582,0.609443097074846,NA
"ADAM12",128.460177952686,-0.506093081841142,0.336754210203101,-1.50285598964274,0.132876184105969,NA
"NSUN5P2",13.9373659829066,-0.505205743546122,0.622052181063722,-0.81215974949595,0.416699972167471,NA
"C19orf18",10.5204905495908,-0.503078232473712,0.677986224490759,-0.742018368959603,0.458076206282938,NA
"APLP1",30.779885173836,-0.502015754834168,0.413460679901639,-1.21418016086462,0.224678934634118,NA
"NAV3",186.329717715246,-0.501322445577825,0.310834348257463,-1.61282833891504,0.106781807466609,NA
"RGS17",44.3258442445205,-0.500508351208766,0.372304063495579,-1.34435371591025,0.178834033118309,NA
"NR1H3",22.8509838821136,-0.499848118380599,0.466920987331052,-1.07051970663765,0.284385443468567,NA
"FKBP11",149.41247367091,-0.499562355596887,0.214205930149474,-2.33215931626304,0.0196923115424515,NA
"LOC440300",107.47107560076,-0.498939173418077,0.279130484439529,-1.78747647151441,0.0738605115949037,NA
"FZD2",13.3642199051818,-0.498532537831547,0.591362473422925,-0.843023628039737,0.399215229378695,NA
"FGF16",17.1511105298465,-0.498521679789916,0.604453337728629,-0.824747997361095,0.409514675807499,NA
"C9orf156",64.0044703431992,-0.498066514474147,0.278216814975744,-1.79020996454714,0.0734201637934944,NA
"NEK8",13.5685793691363,-0.496863635725791,0.611395400220259,-0.81267153064415,0.41640640802866,NA
"SLC6A15",15.0735064833691,-0.496751502670567,0.880372470324061,-0.564251517869152,0.572582971294161,NA
"TMEM26",19.0197325014191,-0.49673137883947,0.706098264724924,-0.703487607398359,0.481751927084696,NA
"NOV",17.5577843847805,-0.496603150998305,0.60252935951712,-0.824197432298226,0.409827385779023,NA
"TTTY14",5.19035022223935,-0.494832643971965,3.7628645749004,-0.131504239422452,0.895376433125813,NA
"TMEM200A",13.5329979679877,-0.494529013404463,0.808305226030768,-0.611809743990989,0.540663642141168,NA
"AMZ2P1",28.4775287216363,-0.493516506068231,0.432352891417561,-1.14146688009911,0.253675686931295,NA
"AHNAK2",726.734364957888,-0.492672473460795,0.203884079869687,-2.41643424918556,0.0156733566508445,0.677861364674073
"TMEM241",68.3246361888802,-0.492215287563755,0.273537786396551,-1.79944165684731,0.0719488450991604,NA
"SLC9A7",48.3334143677036,-0.491574460842353,0.349360656708546,-1.40706874515767,0.159407004942321,NA
"C3orf33",11.2937760429084,-0.491361628103386,0.637535287706097,-0.770720676295965,0.440872513695138,NA
"ARMC2",21.6051541227686,-0.491232817305489,0.49932401359322,-0.983795699651005,0.325215974180473,NA
"SPINT2",9.23461166769237,-0.490647342410995,0.923128428660034,-0.531504964182713,0.595068902207008,NA
"FRAS1",184.714359692987,-0.490369722878935,0.619141671754691,-0.792015374266754,0.428351711792708,NA
"NUDT3",230.579994025109,-0.489208448932057,0.171011023440251,-2.86068370968482,0.00422728556885034,NA
"ALDH1L2",78.58424489829,-0.487908319320795,0.259017402347065,-1.88368933862997,0.0596070093830489,NA
"KATNA1",182.175011523533,-0.487345022490377,0.172229449436119,-2.82962654810747,0.00466023659178457,NA
"PAXIP1-AS1",12.944949202517,-0.486772708422303,0.620995208450444,-0.783859040775752,0.433122825769703,NA
"FAM53A",7.89145687814646,-0.486245509990142,0.817022578817573,-0.595143295420128,0.55174769021905,NA
"LINC01197",14.6948064889279,-0.486170200106817,0.657357295337027,-0.739582877615374,0.459553134311683,NA
"C3orf62",42.366972498161,-0.483809209761877,0.336453093144587,-1.43796927304207,0.150442772660369,NA
"RPL31P11",9.51271985394762,-0.482905073658673,0.844535445433802,-0.571799651831812,0.567457713206583,NA
"PPIB",3850.08456142498,-0.482618783393333,0.0712646672363587,-6.77220286166023,1.26836118134889e-11,4.2312529009799e-08
"PEX7",13.9700129157066,-0.479719263188639,0.609403200639022,-0.787195181590127,0.431167617454769,NA
"GEM",12.4817637905335,-0.479515349037435,0.733713770454758,-0.653545521900496,0.513404652224668,NA
"YY2",26.299126556542,-0.479438565045989,0.443491423267096,-1.08105487477994,0.279672704622891,NA
"ANKRD23",12.6697595239988,-0.478742149805773,0.600022718565596,-0.797873372112052,0.424943977216268,NA
"RNF150",7.71402703136347,-0.477429984986898,0.852031579745588,-0.560343062788185,0.575245459940409,NA
"ACTR3B",23.683952735857,-0.476833547244229,0.501825441528859,-0.9501980325898,0.342011638136438,NA
"RINL",28.6612963643358,-0.47602588246488,0.471617655724343,-1.00934703501243,0.312808230159196,NA
"DYNC1H1",14434.1559558546,-0.475463978217376,0.0966787085857851,-4.91798023755651,8.74417377017144e-07,0.000583411273945838
"NOS2",27.7567851064289,-0.47526022448932,0.420087505077116,-1.13133625434081,0.257913590567765,NA
"FAM227A",20.6456509200207,-0.473973719928032,0.476660226706477,-0.994363895647415,0.32004573869223,NA
"CD74",45.106492712279,-0.473575417016836,1.23948761118305,-0.382073538084681,0.702406819089917,NA
"ZNF665",14.5007231451687,-0.472654148042045,0.577081850960615,-0.819041782816877,0.412762575223321,NA
"LOC374443",27.6401567831047,-0.472426689372588,0.431990447119103,-1.09360448251379,0.274128482440331,NA
"ZNF57",40.4967244450906,-0.472047560159864,0.431055016368432,-1.09509817131184,0.273473629759754,NA
"LOC100130744",27.7850063904612,-0.47187489877888,0.42370259768549,-1.1136936647463,0.265410628084374,NA
"TGM1",7.74506847664162,-0.471849985026269,0.889438513878366,-0.530503208106858,0.595763085309616,NA
"GGT7",16.8804496041637,-0.471741205762327,0.51965191920405,-0.907802296746815,0.363982684722117,NA
"ZNF852",38.9965026194993,-0.46904197508233,0.362504476479857,-1.29389291861171,0.195702410863574,NA
"POU6F1",62.4935099099183,-0.466419762566282,0.340900545180122,-1.36819893414908,0.171249815156928,NA
"UBR4",3540.4954732912,-0.466343809143548,0.122693803532083,-3.80087498894436,0.000144186035671494,0.037000355000008
"TUBG2",42.5040818374332,-0.465249851369434,0.388584269193721,-1.19729461085697,0.231191744223173,NA
"PLD6",18.4865135323552,-0.46517069105423,0.531315411728745,-0.875507618987939,0.381297766481452,NA
"NUDT17",10.5292278975392,-0.465044272150622,0.742365829901525,-0.626435449234389,0.531029364085018,NA
"SNHG15",53.7216961500554,-0.464748561118963,0.327934076252357,-1.41720118393955,0.156424115749431,NA
"ZNF497",11.1000610601596,-0.464366272947037,0.643146439015828,-0.722022613788597,0.470280574332762,NA
"ZNF789",10.8737871913386,-0.464237364996324,0.66768775813966,-0.695291113753235,0.486872882043545,NA
"SYT14",125.122380011018,-0.464156491387679,0.315103958558619,-1.47302653229389,0.140743881667337,NA
"MYCL",9.19577604347627,-0.463670901851987,0.758068408401236,-0.611647836413428,0.540770781269415,NA
"C8orf88",9.24346134193998,-0.46361636681592,0.925594297919553,-0.500885072280572,0.616452008885339,NA
"IRAK1BP1",49.1404299962975,-0.462591068384759,0.367186522564018,-1.25982583770925,0.207732196846332,NA
"AARSD1",17.7831816801098,-0.462540719823988,0.518039136645485,-0.892868293347734,0.371927708444328,NA
"HOXA10",10.6025291195256,-0.462453918051302,0.727750354888401,-0.635456808704983,0.525130527529339,NA
"FLG-AS1",5.26997207225134,-0.461238795779186,1.2258973818427,-0.376245844563169,0.706734136004092,NA
"KIF21B",136.837109025273,-0.460452092686902,0.253061363397319,-1.81952743202434,0.0688310015913193,NA
"RAD21-AS1",41.2081818852749,-0.459037482973567,0.358998027268401,-1.27866296777829,0.201015765732912,NA
"PNPLA3",18.3120860490231,-0.458856049138402,0.51351453532414,-0.893560001858104,0.371557355103307,NA
"GGT1",12.1902630512889,-0.458781744550122,0.657376734332834,-0.697897751151379,0.485241140889365,NA
"DHODH",37.2108470873319,-0.457185744140764,0.377822760808332,-1.21005347365161,0.226258374625628,NA
"PIGP",37.3497083982008,-0.45651109741944,0.376579165978364,-1.21225797564613,0.225413645041993,NA
"MSI2",60.0083818663045,-0.456377800686664,0.306147758052243,-1.49071090244203,0.13603741245685,NA
"BAALC",67.3583964524173,-0.456339481653728,0.266940309821807,-1.70951881324462,0.0873548898832473,NA
"DGCR11",20.6674140613345,-0.455982612080116,0.499967928821465,-0.912023723511561,0.361756229256936,NA
"VCAM1",20.6763733885138,-0.455428941854751,0.723991556495945,-0.629052836001274,0.529314466223464,NA
"KDM8",23.3850932481298,-0.455180250705297,0.456431295082077,-0.997259074059426,0.31863877337944,NA
"FUK",49.8484988970534,-0.455036208848783,0.348882511689333,-1.30426775089826,0.192142306806564,NA
"PRICKLE2",16.6130485668373,-0.454092068384801,0.584117483418816,-0.777398522172318,0.436923684088295,NA
"FAT1",267.842031821475,-0.454019327515929,0.254577655538441,-1.78342174828997,0.0745176755857598,NA
"SLC25A25-AS1",16.9325344185629,-0.453830390761093,0.527344333240572,-0.860595937330492,0.389460624283531,NA
"GMPPA",163.204829880528,-0.453290375197996,0.251673398688369,-1.80110562959924,0.0716862326004199,NA
"LOC101929567",27.1173729439409,-0.452839199217554,0.41820901060523,-1.08280593610885,0.278894570172402,NA
"AHNAK",35631.7601577018,-0.452808704100309,0.103413853865757,-4.37860777036806,1.19439873488627e-05,0.00442723797731176
"PMS2P9",51.3635656042003,-0.452765340190368,0.340353024351464,-1.33028152475831,0.183425532047844,NA
"BMI1",26.6232821686953,-0.452736466878101,0.419201838592743,-1.07999637691937,0.280143793563852,NA
"GPR143",14.9398316193639,-0.452189578136302,0.663979515914552,-0.68102941024237,0.495852881137709,NA
"ARFGEF3",266.06503401167,-0.451475221956715,0.185085429349582,-2.43928019370982,0.0147165525792989,NA
"TTLL7",62.9556783303767,-0.451069555404476,0.318834625573023,-1.41474457046124,0.157143401244439,NA
"CATSPER1",10.1914470721805,-0.450988850929517,0.709410478400525,-0.635723413539564,0.52495671300255,NA
"KLF2",265.797849038616,-0.45085977920366,0.166364346570345,-2.71007453518906,0.00672680897099336,NA
"RNU4-2",216.240224886554,-0.448976810352476,0.314043815956095,-1.42966295637945,0.152813776973649,NA
"GLUD1P3",29.827177819932,-0.448931103618993,0.393986724894676,-1.1394574366408,0.254512411383036,NA
"GSDMB",9.29711476780503,-0.446912885684413,0.71644915816149,-0.623788695392223,0.532766364701109,NA
"ADAMTSL1",271.918225590992,-0.446605894426786,0.202242032813477,-2.20827435431625,0.0272251539436657,NA
"MPP7",9.56535824274889,-0.446376966627663,0.998940825785608,-0.446850258899584,0.654983180293585,NA
"EBLN2",10.6300651050587,-0.445887613888601,0.659129803179443,-0.676479218111172,0.49873643620515,NA
"LOC441155",82.9068417089136,-0.445511331633987,0.253330301608761,-1.75861840768668,0.0786423442743272,NA
"C5AR2",11.498160251796,-0.445370010814319,0.717689526365134,-0.620560833693609,0.534888616231293,NA
"RTN4R",14.6117624278651,-0.445342450215826,0.602433915096705,-0.739238676734091,0.459762079077901,NA
"SLC2A11",29.213137043307,-0.444617975268599,0.410536948372561,-1.08301573593106,0.278801438478328,NA
"ITGB3",1409.54142663552,-0.443721628820934,0.125067659742463,-3.54785265619136,0.000388385426516741,0.0616977991838023
"ANG",9.05430568761238,-0.443324153042254,0.747190821263201,-0.5933211977802,0.552966215039125,NA
"MEDAG",22.5371684135074,-0.442385591394074,0.603207687491057,-0.733388517036486,0.463321500812586,NA
"CABYR",13.1287987201269,-0.442003296228642,0.627870037271586,-0.703972589852145,0.481449843627033,NA
"C20orf196",23.2779713798184,-0.441911601199801,0.466397479708836,-0.947499976791639,0.343384068064887,NA
"PRKG1",32.8963473866076,-0.441602354622591,0.443158561341507,-0.99648837491889,0.31901291265159,NA
"LOC101929415",12.5767531415003,-0.439756230401183,0.627236943121986,-0.701100652988258,0.483240202860326,NA
"GEMIN7",51.2872743852747,-0.439754483129953,0.318184099825476,-1.38207560771,0.166948487172807,NA
"OSGIN1",34.1791032816976,-0.439643487064673,0.384659714065338,-1.14294133487032,0.253062949128105,NA
